Time_abs/ps, Signal 1/nA, Signal 2/nA
  1914.300,    -0.046381,    -0.011595
  1914.350,    -0.758385,    -0.016231
  1914.400,    -1.513741,    -0.009918
  1914.450,    -2.296416,    -0.008927
  1914.500,    -2.871040,    -0.012325
  1914.550,    -3.174394,    -0.021560
  1914.600,    -3.167099,    -0.023313
  1914.650,    -3.117049,    -0.012618
  1914.700,    -2.782360,     0.009551
  1914.750,    -2.492111,     0.009585
  1914.800,    -2.140990,     0.014309
  1914.850,    -2.011289,     0.035864
  1914.900,    -1.831622,     0.027183
  1914.950,    -1.717079,     0.013561
  1915.000,    -1.572932,     0.016264
  1915.050,    -1.338059,     0.013976
  1915.100,    -0.951779,     0.011881
  1915.150,    -0.347015,    -0.004186
  1915.200,     0.310179,    -0.039750
  1915.250,     0.983692,    -0.024028
  1915.300,     1.626011,    -0.038650
  1915.350,     2.225637,    -0.029396
  1915.400,     2.573584,    -0.017208
  1915.450,     2.713677,    -0.027478
  1915.500,     2.622958,    -0.025275
  1915.550,     2.211185,    -0.023948
  1915.600,     1.708435,    -0.008406
  1915.650,     1.247156,    -0.023769
  1915.700,     0.804742,     0.009734
  1915.750,     0.244735,     0.008219
  1915.800,    -0.160170,     0.003453
  1915.850,    -0.364828,     0.024875
  1915.900,    -0.585095,     0.051300
  1915.950,    -0.819384,     0.056619
  1916.000,    -0.942281,     0.052371
  1916.050,    -0.994097,     0.039299
  1916.100,    -1.186074,     0.032691
  1916.150,    -1.357516,     0.024961
  1916.200,    -1.425018,    -0.001144
  1916.250,    -1.422488,    -0.008388
  1916.300,    -1.351752,     0.001948
  1916.350,    -1.249658,    -0.009132
  1916.400,    -1.014354,    -0.034615
  1916.450,    -0.804272,    -0.046863
  1916.500,    -0.739574,    -0.055961
  1916.550,    -0.707721,    -0.042691
  1916.600,    -0.706259,    -0.020385
  1916.650,    -0.756115,    -0.044861
  1916.700,    -0.768325,    -0.034083
  1916.750,    -0.812273,    -0.015026
  1916.800,    -0.654832,    -0.010664
  1916.850,    -0.559051,     0.015803
  1916.900,    -0.389238,     0.011598
  1916.950,    -0.265842,     0.031153
  1917.000,    -0.072645,     0.030991
  1917.050,     0.110825,     0.028972
  1917.100,     0.249217,     0.019708
  1917.150,     0.316917,     0.018536
  1917.200,     0.428417,    -0.001966
  1917.250,     0.591262,     0.008142
  1917.300,     0.683458,     0.002352
  1917.350,     0.665176,    -0.000920
  1917.400,     0.812637,    -0.012542
  1917.450,     0.706940,    -0.011545
  1917.500,     0.569324,    -0.008930
  1917.550,     0.407550,    -0.026206
  1917.600,     0.166106,    -0.018336
  1917.650,    -0.088929,    -0.021593
  1917.700,    -0.280834,    -0.004602
  1917.750,    -0.433858,    -0.000664
  1917.800,    -0.515002,    -0.024949
  1917.850,    -0.560909,     0.027201
  1917.900,    -0.557314,     0.024088
  1917.950,    -0.657147,     0.040314
  1918.000,    -0.597680,     0.001065
  1918.050,    -0.582179,     0.009456
  1918.100,    -0.480020,     0.008596
  1918.150,    -0.608299,    -0.000757
  1918.200,    -0.807296,     0.004661
  1918.250,    -1.000389,    -0.012386
  1918.300,    -1.217629,    -0.028217
  1918.350,    -1.485279,    -0.001585
  1918.400,    -1.765178,    -0.047717
  1918.450,    -1.906638,    -0.033147
  1918.500,    -1.902899,    -0.032590
  1918.550,    -1.986676,    -0.046000
  1918.600,    -1.971848,    -0.006925
  1918.650,    -2.048566,     0.004946
  1918.700,    -1.992144,    -0.005633
  1918.750,    -1.906942,     0.018896
  1918.800,    -1.652741,     0.040217
  1918.850,    -1.273392,     0.029878
  1918.900,    -0.857290,     0.032970
  1918.950,    -0.283071,     0.035276
  1919.000,     0.184719,     0.037979
  1919.050,     0.756344,     0.021870
  1919.100,     1.249677,     0.021336
  1919.150,     1.604497,     0.014351
  1919.200,     1.832417,    -0.003754
  1919.250,     1.704100,    -0.013448
  1919.300,     1.553659,    -0.032528
  1919.350,     1.296850,    -0.020799
  1919.400,     1.055012,    -0.034921
  1919.450,     0.737125,    -0.026435
  1919.500,     0.446913,    -0.077669
  1919.550,     0.037858,    -0.043304
  1919.600,    -0.206913,    -0.028852
  1919.650,    -0.493257,    -0.028758
  1919.700,    -0.908192,    -0.022280
  1919.750,    -1.218639,    -0.012331
  1919.800,    -1.518999,     0.006001
  1919.850,    -1.911224,     0.028574
  1919.900,    -2.173530,     0.034248
  1919.950,    -2.375070,     0.035004
  1920.000,    -2.440212,     0.011444
  1920.050,    -2.578693,     0.055581
  1920.100,    -2.276202,     0.051047
  1920.150,    -1.950454,     0.040448
  1920.200,    -1.471374,     0.031794
  1920.250,    -0.972159,     0.010794
  1920.300,    -0.513890,    -0.003853
  1920.350,    -0.011186,     0.008703
  1920.400,     0.440621,    -0.003460
  1920.450,     0.817676,    -0.030664
  1920.500,     0.958651,    -0.022819
  1920.550,     1.208875,    -0.012740
  1920.600,     1.265709,    -0.036724
  1920.650,     1.297120,    -0.042277
  1920.700,     1.329817,    -0.021876
  1920.750,     1.420164,    -0.032424
  1920.800,     1.358282,    -0.020742
  1920.850,     1.389309,    -0.005907
  1920.900,     1.406300,     0.021622
  1920.950,     1.335179,     0.019415
  1921.000,     0.989398,     0.023077
  1921.050,     0.906035,     0.010383
  1921.100,     0.617489,     0.017282
  1921.150,     0.325149,     0.013896
  1921.200,    -0.067639,     0.009510
  1921.250,    -0.295298,    -0.009264
  1921.300,    -0.531606,    -0.004213
  1921.350,    -0.800645,    -0.006980
  1921.400,    -1.142475,    -0.008924
  1921.450,    -1.474616,    -0.018296
  1921.500,    -1.809563,    -0.004318
  1921.550,    -2.036010,    -0.027540
  1921.600,    -2.306404,    -0.020331
  1921.650,    -2.441385,     0.005282
  1921.700,    -2.452033,    -0.021484
  1921.750,    -2.328973,    -0.001197
  1921.800,    -2.026530,    -0.003060
  1921.850,    -1.677413,    -0.013415
  1921.900,    -1.214475,     0.007654
  1921.950,    -0.919815,     0.017642
  1922.000,    -0.543084,     0.004794
  1922.050,    -0.347111,     0.018084
  1922.100,    -0.246292,     0.018353
  1922.150,    -0.157958,     0.030454
  1922.200,    -0.058564,     0.026077
  1922.250,    -0.006057,     0.002563
  1922.300,     0.120525,    -0.011378
  1922.350,     0.200436,    -0.012503
  1922.400,     0.401411,    -0.026856
  1922.450,     0.357895,    -0.014120
  1922.500,     0.419641,    -0.020616
  1922.550,     0.348017,    -0.037897
  1922.600,     0.230036,    -0.046131
  1922.650,     0.204216,    -0.027182
  1922.700,     0.037485,    -0.049889
  1922.750,     0.058128,    -0.041050
  1922.800,     0.193330,    -0.014368
  1922.850,     0.371262,     0.002020
  1922.900,     0.554363,    -0.005306
  1922.950,     0.680934,    -0.008481
  1923.000,     0.901543,     0.031085
  1923.050,     1.180609,     0.027210
  1923.100,     1.090361,     0.022455
  1923.150,     0.985905,     0.047603
  1923.200,     0.812946,     0.047055
  1923.250,     0.440478,     0.015473
  1923.300,    -0.026899,     0.001466
  1923.350,    -0.486541,    -0.010119
  1923.400,    -0.904115,    -0.013553
  1923.450,    -1.228027,    -0.043244
  1923.500,    -1.357996,    -0.036833
  1923.550,    -1.461186,    -0.029597
  1923.600,    -1.546103,    -0.028764
  1923.650,    -1.524196,    -0.037848
  1923.700,    -1.446553,    -0.070634
  1923.750,    -1.523640,    -0.051306
  1923.800,    -1.520096,    -0.018354
  1923.850,    -1.493968,    -0.017060
  1923.900,    -1.482863,    -0.012197
  1923.950,    -1.418883,    -0.008539
  1924.000,    -1.509594,    -0.033014
  1924.050,    -1.453184,     0.011960
  1924.100,    -1.309505,     0.017165
  1924.150,    -1.036879,     0.010581
  1924.200,    -0.724351,     0.022797
  1924.250,    -0.319067,     0.023475
  1924.300,     0.096250,     0.017207
  1924.350,     0.538784,     0.029612
  1924.400,     0.956896,     0.025698
  1924.450,     1.308738,    -0.011710
  1924.500,     1.590026,     0.004067
  1924.550,     1.864196,     0.001272
  1924.600,     1.922001,    -0.014218
  1924.650,     1.991745,    -0.023829
  1924.700,     1.951205,    -0.039870
  1924.750,     1.779868,    -0.027649
  1924.800,     1.651811,    -0.008333
  1924.850,     1.312488,    -0.028823
  1924.900,     0.936769,    -0.034929
  1924.950,     0.384887,    -0.043683
  1925.000,    -0.306062,    -0.024753
  1925.050,    -1.053859,    -0.019448
  1925.100,    -1.591795,    -0.010380
  1925.150,    -2.093276,    -0.012080
  1925.200,    -2.352297,    -0.003219
  1925.250,    -2.320835,     0.013942
  1925.300,    -2.096312,     0.037991
  1925.350,    -1.784934,     0.018513
  1925.400,    -1.415391,     0.025018
  1925.450,    -0.995803,     0.031423
  1925.500,    -0.677348,     0.026300
  1925.550,    -0.381519,     0.003409
  1925.600,    -0.371427,    -0.012331
  1925.650,    -0.193831,     0.001491
  1925.700,    -0.236296,     0.007609
  1925.750,    -0.282092,    -0.010976
  1925.800,    -0.216893,    -0.006282
  1925.850,    -0.154144,    -0.022397
  1925.900,    -0.039399,    -0.023623
  1925.950,     0.259826,     0.002080
  1926.000,     0.549109,     0.031127
  1926.050,     1.005270,     0.007015
  1926.100,     1.403750,     0.008728
  1926.150,     1.791802,     0.013736
  1926.200,     2.044071,     0.001508
  1926.250,     2.305656,     0.034732
  1926.300,     2.449800,     0.019072
  1926.350,     2.452262,     0.015334
  1926.400,     2.509272,     0.024542
  1926.450,     2.446922,     0.001799
  1926.500,     2.206238,    -0.000290
  1926.550,     1.971482,     0.006513
  1926.600,     1.678461,    -0.043944
  1926.650,     1.297024,    -0.020843
  1926.700,     0.868104,    -0.031070
  1926.750,     0.449916,    -0.033648
  1926.800,     0.020440,    -0.038884
  1926.850,    -0.406608,    -0.036473
  1926.900,    -0.665490,    -0.008249
  1926.950,    -0.869740,     0.002930
  1927.000,    -0.742988,    -0.002308
  1927.050,    -0.646734,     0.016905
  1927.100,    -0.355713,     0.024344
  1927.150,    -0.039401,     0.011726
  1927.200,     0.248842,     0.004107
  1927.250,     0.388874,     0.007287
  1927.300,     0.530822,     0.023975
  1927.350,     0.533356,     0.022285
  1927.400,     0.413514,     0.007852
  1927.450,     0.250862,     0.013965
  1927.500,     0.097661,     0.025465
  1927.550,    -0.180605,    -0.011354
  1927.600,    -0.455583,    -0.006832
  1927.650,    -0.679772,    -0.007731
  1927.700,    -0.731865,    -0.020353
  1927.750,    -0.848787,    -0.030399
  1927.800,    -0.907223,    -0.023451
  1927.850,    -0.842483,    -0.047048
  1927.900,    -0.743562,    -0.078945
  1927.950,    -0.681941,    -0.052106
  1928.000,    -0.617480,    -0.035528
  1928.050,    -0.502564,    -0.028300
  1928.100,    -0.379807,    -0.024989
  1928.150,    -0.194420,    -0.002834
  1928.200,    -0.084168,     0.007975
  1928.250,    -0.003564,     0.027018
  1928.300,    -0.002357,     0.033863
  1928.350,    -0.017986,     0.019868
  1928.400,    -0.077516,     0.034940
  1928.450,    -0.164872,     0.036561
  1928.500,    -0.166123,     0.026410
  1928.550,    -0.280173,     0.012502
  1928.600,    -0.399706,     0.014564
  1928.650,    -0.653782,     0.003208
  1928.700,    -0.821444,    -0.002784
  1928.750,    -1.077632,    -0.007705
  1928.800,    -1.293115,    -0.005251
  1928.850,    -1.524466,    -0.031272
  1928.900,    -1.738452,    -0.052892
  1928.950,    -1.883655,    -0.024454
  1929.000,    -1.936243,    -0.027279
  1929.050,    -1.909960,    -0.047951
  1929.100,    -1.842314,    -0.044910
  1929.150,    -1.785894,    -0.011875
  1929.200,    -1.574927,    -0.012676
  1929.250,    -1.348978,    -0.019427
  1929.300,    -1.145057,    -0.013280
  1929.350,    -0.937982,     0.010675
  1929.400,    -0.719990,     0.021225
  1929.450,    -0.380967,     0.021193
  1929.500,    -0.054190,     0.022294
  1929.550,     0.254454,     0.021230
  1929.600,     0.484388,     0.025213
  1929.650,     0.762574,     0.037433
  1929.700,     1.018573,     0.014360
  1929.750,     1.262023,     0.000493
  1929.800,     1.310486,     0.001948
  1929.850,     1.356137,     0.008570
  1929.900,     1.398505,    -0.022229
  1929.950,     1.402540,    -0.027559
  1930.000,     1.321220,    -0.029495
  1930.050,     1.292302,    -0.022281
  1930.100,     1.378535,    -0.018890
  1930.150,     1.416831,    -0.030958
  1930.200,     1.339740,    -0.023004
  1930.250,     1.332346,    -0.009851
  1930.300,     1.175994,    -0.012536
  1930.350,     1.099986,    -0.040332
  1930.400,     0.721855,    -0.010855
  1930.450,     0.310381,     0.013287
  1930.500,    -0.130478,     0.001917
  1930.550,    -0.548416,     0.032628
  1930.600,    -0.851829,     0.003108
  1930.650,    -1.014428,     0.005524
  1930.700,    -1.246962,     0.005097
  1930.750,    -1.286007,    -0.005707
  1930.800,    -1.274497,     0.002554
  1930.850,    -1.077757,    -0.001482
  1930.900,    -0.904807,    -0.008233
  1930.950,    -0.640216,    -0.019348
  1931.000,    -0.392459,    -0.012238
  1931.050,    -0.072809,    -0.021803
  1931.100,     0.271090,    -0.027978
  1931.150,     0.645693,    -0.001164
  1931.200,     0.963828,    -0.022717
  1931.250,     1.236089,     0.008206
  1931.300,     1.388067,     0.017656
  1931.350,     1.610918,     0.015208
  1931.400,     1.621570,    -0.003679
  1931.450,     1.522760,    -0.012306
  1931.500,     1.363766,     0.007905
  1931.550,     1.194267,     0.028722
  1931.600,     1.051331,     0.017028
  1931.650,     0.836517,     0.006005
  1931.700,     0.732942,    -0.003138
  1931.750,     0.701831,     0.005327
  1931.800,     0.720465,    -0.006443
  1931.850,     0.675210,    -0.008129
  1931.900,     0.616747,    -0.007149
  1931.950,     0.530401,    -0.015275
  1932.000,     0.355113,     0.008591
  1932.050,     0.340829,    -0.026031
  1932.100,     0.201130,    -0.016452
  1932.150,    -0.013404,    -0.012535
  1932.200,    -0.164794,     0.002068
  1932.250,    -0.409630,    -0.013157
  1932.300,    -0.431841,     0.002288
  1932.350,    -0.438297,     0.010827
  1932.400,    -0.360198,    -0.023296
  1932.450,    -0.246628,    -0.016737
  1932.500,    -0.128283,     0.003933
  1932.550,    -0.019147,     0.014314
  1932.600,     0.124177,     0.007349
  1932.650,     0.182449,     0.024044
  1932.700,     0.201273,     0.024622
  1932.750,     0.173207,     0.037051
  1932.800,     0.199115,    -0.014672
  1932.850,     0.136180,    -0.015692
  1932.900,     0.205483,    -0.006118
  1932.950,     0.284510,    -0.014892
  1933.000,     0.234650,    -0.021953
  1933.050,     0.128910,    -0.027069
  1933.100,    -0.033625,    -0.032816
  1933.150,    -0.229972,    -0.035305
  1933.200,    -0.425240,    -0.028604
  1933.250,    -0.586589,    -0.040563
  1933.300,    -0.554302,    -0.014491
  1933.350,    -0.541407,    -0.003868
  1933.400,    -0.422926,     0.007182
  1933.450,    -0.179029,     0.013326
  1933.500,     0.256509,     0.002346
  1933.550,     0.663566,     0.013351
  1933.600,     0.862841,     0.024592
  1933.650,     1.189529,     0.007033
  1933.700,     1.303468,     0.010887
  1933.750,     1.333334,     0.008854
  1933.800,     1.279645,     0.017254
  1933.850,     0.904236,     0.003810
  1933.900,     0.539532,     0.002275
  1933.950,     0.138602,    -0.014716
  1934.000,    -0.213812,    -0.001296
  1934.050,    -0.604985,    -0.022350
  1934.100,    -0.832973,    -0.022759
  1934.150,    -0.902497,    -0.043779
  1934.200,    -0.901952,    -0.024380
  1934.250,    -0.902052,    -0.034991
  1934.300,    -0.839507,    -0.036728
  1934.350,    -0.700631,    -0.041015
  1934.400,    -0.715699,    -0.029007
  1934.450,    -0.667067,    -0.035951
  1934.500,    -0.543684,    -0.024679
  1934.550,    -0.397053,    -0.018199
  1934.600,    -0.275932,    -0.004300
  1934.650,    -0.109562,     0.004517
  1934.700,    -0.111211,     0.027689
  1934.750,    -0.001290,     0.039245
  1934.800,    -0.073800,     0.025705
  1934.850,    -0.091566,     0.023138
  1934.900,    -0.209946,     0.047638
  1934.950,    -0.192320,     0.026220
  1935.000,    -0.186870,    -0.014418
  1935.050,    -0.121780,    -0.007458
  1935.100,     0.085297,    -0.004230
  1935.150,     0.307952,    -0.007733
  1935.200,     0.508059,    -0.007886
  1935.250,     0.824998,    -0.033114
  1935.300,     1.124283,    -0.050595
  1935.350,     1.383072,    -0.041559
  1935.400,     1.648703,    -0.068803
  1935.450,     1.684860,    -0.050324
  1935.500,     1.573452,    -0.043273
  1935.550,     1.197385,    -0.021129
  1935.600,     0.808237,    -0.008314
  1935.650,     0.270395,    -0.022446
  1935.700,    -0.380032,     0.008237
  1935.750,    -0.864404,    -0.013958
  1935.800,    -1.181439,     0.018996
  1935.850,    -1.485711,     0.044361
  1935.900,    -1.657547,     0.049306
  1935.950,    -1.752608,     0.040551
  1936.000,    -1.682916,     0.023858
  1936.050,    -1.542845,     0.015519
  1936.100,    -1.382151,     0.017098
  1936.150,    -1.284298,     0.027792
  1936.200,    -1.200651,     0.008295
  1936.250,    -1.129706,     0.000227
  1936.300,    -1.084028,    -0.037619
  1936.350,    -0.835530,    -0.047193
  1936.400,    -0.717295,    -0.025366
  1936.450,    -0.545454,    -0.042667
  1936.500,    -0.363711,    -0.050133
  1936.550,    -0.089487,    -0.040074
  1936.600,     0.027258,    -0.041082
  1936.650,     0.104538,    -0.035193
  1936.700,     0.206240,    -0.039149
  1936.750,     0.132626,    -0.022506
  1936.800,     0.072362,    -0.002248
  1936.850,    -0.026654,    -0.012500
  1936.900,    -0.134242,     0.001153
  1936.950,    -0.170238,     0.013563
  1937.000,    -0.206161,     0.024384
  1937.050,    -0.216385,     0.036734
  1937.100,    -0.316489,     0.046249
  1937.150,    -0.318206,     0.058351
  1937.200,    -0.241433,     0.030706
  1937.250,    -0.282912,     0.018398
  1937.300,    -0.389017,     0.013655
  1937.350,    -0.469398,    -0.007833
  1937.400,    -0.627568,    -0.009031
  1937.450,    -0.730398,     0.011969
  1937.500,    -0.932458,    -0.016736
  1937.550,    -0.980339,    -0.029348
  1937.600,    -0.917315,    -0.033876
  1937.650,    -0.888485,    -0.008912
  1937.700,    -0.765954,    -0.028163
  1937.750,    -0.673936,    -0.038785
  1937.800,    -0.690185,    -0.041135
  1937.850,    -0.660951,    -0.029667
  1937.900,    -0.669329,    -0.012132
  1937.950,    -0.621446,    -0.018623
  1938.000,    -0.626660,    -0.023146
  1938.050,    -0.667299,    -0.008649
  1938.100,    -0.711107,    -0.002731
  1938.150,    -0.740997,     0.020864
  1938.200,    -0.675370,     0.035351
  1938.250,    -0.548971,     0.039854
  1938.300,    -0.327782,     0.039133
  1938.350,    -0.143599,     0.043916
  1938.400,     0.064282,     0.014691
  1938.450,     0.331845,     0.027015
  1938.500,     0.429139,     0.036211
  1938.550,     0.584222,    -0.027425
  1938.600,     0.638933,    -0.048460
  1938.650,     0.603638,    -0.006962
  1938.700,     0.633103,    -0.017743
  1938.750,     0.482469,    -0.043487
  1938.800,     0.429350,    -0.016948
  1938.850,     0.327363,    -0.042997
  1938.900,     0.206683,    -0.046016
  1938.950,     0.312486,    -0.026272
  1939.000,     0.249919,    -0.053025
  1939.050,     0.129200,    -0.036461
  1939.100,     0.153716,    -0.019608
  1939.150,     0.219768,    -0.021837
  1939.200,     0.171588,    -0.005830
  1939.250,     0.164376,     0.005654
  1939.300,     0.175167,     0.004321
  1939.350,     0.196123,     0.008836
  1939.400,     0.150907,     0.000802
  1939.450,     0.044124,     0.030998
  1939.500,    -0.031315,     0.024364
  1939.550,    -0.152627,     0.047310
  1939.600,    -0.343446,     0.030589
  1939.650,    -0.442438,     0.006574
  1939.700,    -0.507633,     0.016651
  1939.750,    -0.587571,    -0.000066
  1939.800,    -0.650199,     0.012963
  1939.850,    -0.604903,    -0.001121
  1939.900,    -0.557980,     0.003301
  1939.950,    -0.464930,    -0.021548
  1940.000,    -0.227469,    -0.044451
  1940.050,     0.042622,    -0.045342
  1940.100,     0.343306,    -0.015350
  1940.150,     0.664925,    -0.020069
  1940.200,     0.884325,    -0.042550
  1940.250,     1.157365,    -0.023427
  1940.300,     1.227712,    -0.025533
  1940.350,     1.194396,    -0.020658
  1940.400,     1.190600,    -0.001008
  1940.450,     1.171166,    -0.003517
  1940.500,     1.062811,     0.004170
  1940.550,     0.871460,     0.015875
  1940.600,     0.801742,     0.021819
  1940.650,     0.690965,     0.024497
  1940.700,     0.735264,     0.019319
  1940.750,     0.728235,     0.021122
  1940.800,     0.629549,     0.016911
  1940.850,     0.553806,     0.012821
  1940.900,     0.555125,    -0.000106
  1940.950,     0.459688,     0.023732
  1941.000,     0.539219,    -0.004597
  1941.050,     0.441612,    -0.011384
  1941.100,     0.283004,    -0.006233
  1941.150,     0.136384,    -0.026678
  1941.200,    -0.093761,    -0.007390
  1941.250,    -0.237785,     0.007890
  1941.300,    -0.515524,    -0.001179
  1941.350,    -0.679469,    -0.038148
  1941.400,    -0.722183,    -0.040218
  1941.450,    -0.823908,    -0.036254
  1941.500,    -0.921808,    -0.029566
  1941.550,    -0.834519,    -0.020538
  1941.600,    -0.792565,    -0.006940
  1941.650,    -0.662630,     0.002145
  1941.700,    -0.284341,     0.030258
  1941.750,     0.044171,     0.019248
  1941.800,     0.308518,     0.022087
  1941.850,     0.573201,     0.009823
  1941.900,     0.750079,    -0.009480
  1941.950,     0.953538,     0.016426
  1942.000,     1.007117,    -0.003435
  1942.050,     0.914446,     0.012919
  1942.100,     0.739206,     0.022749
  1942.150,     0.483040,     0.022315
  1942.200,     0.358406,     0.002782
  1942.250,     0.209107,    -0.025006
  1942.300,     0.107339,    -0.025772
  1942.350,    -0.070472,    -0.014179
  1942.400,    -0.056714,     0.007379
  1942.450,    -0.104064,    -0.010747
  1942.500,    -0.137521,    -0.023917
  1942.550,    -0.091900,    -0.023841
  1942.600,     0.000975,    -0.014060
  1942.650,    -0.012859,     0.008517
  1942.700,    -0.139926,     0.001369
  1942.750,    -0.134657,    -0.025935
  1942.800,    -0.265530,    -0.023022
  1942.850,    -0.408786,    -0.025574
  1942.900,    -0.502015,    -0.022400
  1942.950,    -0.555444,    -0.007942
  1943.000,    -0.671905,    -0.006213
  1943.050,    -0.733371,    -0.014153
  1943.100,    -0.777519,     0.000007
  1943.150,    -0.736741,     0.016160
  1943.200,    -0.789855,     0.001844
  1943.250,    -0.791325,    -0.008631
  1943.300,    -0.719596,    -0.002061
  1943.350,    -0.617640,     0.003750
  1943.400,    -0.448041,     0.015382
  1943.450,    -0.222729,     0.012648
  1943.500,    -0.011482,     0.006972
  1943.550,     0.129034,    -0.007106
  1943.600,     0.222401,    -0.000229
  1943.650,     0.071893,    -0.015435
  1943.700,    -0.002673,    -0.007685
  1943.750,    -0.253229,    -0.021938
  1943.800,    -0.570081,    -0.004084
  1943.850,    -0.921296,    -0.015741
  1943.900,    -1.146626,    -0.011224
  1943.950,    -1.386647,    -0.003114
  1944.000,    -1.461115,    -0.005275
  1944.050,    -1.416438,    -0.010224
  1944.100,    -1.296988,    -0.027251
  1944.150,    -1.110422,    -0.026792
  1944.200,    -0.770114,    -0.024163
  1944.250,    -0.382134,    -0.013332
  1944.300,    -0.090809,    -0.026861
  1944.350,     0.199681,    -0.014776
  1944.400,     0.428094,    -0.010350
  1944.450,     0.528393,     0.002620
  1944.500,     0.615676,    -0.002256
  1944.550,     0.526592,     0.012930
  1944.600,     0.514109,     0.029029
  1944.650,     0.378782,     0.015658
  1944.700,     0.124532,     0.007521
  1944.750,    -0.135437,     0.033008
  1944.800,    -0.391223,     0.031768
  1944.850,    -0.736570,     0.015523
  1944.900,    -1.087083,    -0.016872
  1944.950,    -1.379319,     0.009312
  1945.000,    -1.644687,     0.010330
  1945.050,    -1.841034,    -0.001063
  1945.100,    -1.804270,     0.009442
  1945.150,    -1.875962,    -0.015637
  1945.200,    -1.645934,    -0.053879
  1945.250,    -1.450209,    -0.031371
  1945.300,    -1.392705,    -0.025331
  1945.350,    -1.195422,    -0.036979
  1945.400,    -1.038054,    -0.020523
  1945.450,    -0.874557,    -0.022621
  1945.500,    -0.805791,    -0.041220
  1945.550,    -0.785085,    -0.017114
  1945.600,    -0.757921,    -0.030226
  1945.650,    -0.699221,    -0.018281
  1945.700,    -0.553100,     0.000600
  1945.750,    -0.475523,     0.018131
  1945.800,    -0.415382,     0.015790
  1945.850,    -0.250856,     0.014946
  1945.900,    -0.188978,     0.042609
  1945.950,     0.019777,     0.015375
  1946.000,     0.026625,     0.010261
  1946.050,     0.045194,     0.037340
  1946.100,     0.084385,     0.024153
  1946.150,     0.092968,     0.005531
  1946.200,    -0.096434,     0.016446
  1946.250,    -0.095546,     0.017373
  1946.300,    -0.267562,     0.007308
  1946.350,    -0.353877,     0.001858
  1946.400,    -0.416645,    -0.022411
  1946.450,    -0.552841,    -0.017838
  1946.500,    -0.668420,    -0.027902
  1946.550,    -0.789870,    -0.024819
  1946.600,    -0.873283,    -0.049444
  1946.650,    -1.030028,    -0.047415
  1946.700,    -1.091031,    -0.042200
  1946.750,    -1.059102,    -0.033240
  1946.800,    -1.059457,    -0.033896
  1946.850,    -0.969255,    -0.041255
  1946.900,    -0.892999,    -0.023468
  1946.950,    -0.816662,    -0.012325
  1947.000,    -0.720772,    -0.002212
  1947.050,    -0.661054,     0.020863
  1947.100,    -0.584038,     0.021606
  1947.150,    -0.544346,     0.022393
  1947.200,    -0.474801,     0.032411
  1947.250,    -0.356344,     0.028238
  1947.300,    -0.362918,     0.040862
  1947.350,    -0.226916,     0.034759
  1947.400,    -0.171530,     0.038922
  1947.450,    -0.056276,     0.036392
  1947.500,     0.054951,    -0.004502
  1947.550,     0.182367,    -0.020438
  1947.600,     0.277410,    -0.005298
  1947.650,     0.306444,    -0.008374
  1947.700,     0.281116,    -0.041233
  1947.750,     0.237260,    -0.025854
  1947.800,     0.100692,    -0.023368
  1947.850,     0.049417,    -0.047394
  1947.900,    -0.007924,    -0.029971
  1947.950,    -0.114154,    -0.024362
  1948.000,    -0.120546,    -0.020657
  1948.050,    -0.193654,     0.006110
  1948.100,    -0.123058,    -0.032414
  1948.150,    -0.137687,    -0.029243
  1948.200,    -0.220026,    -0.007992
  1948.250,    -0.171375,    -0.005518
  1948.300,    -0.232983,     0.026278
  1948.350,    -0.203826,     0.030375
  1948.400,    -0.094085,     0.033399
  1948.450,     0.052998,     0.035899
  1948.500,     0.113717,     0.039809
  1948.550,     0.180623,     0.021851
  1948.600,     0.171763,     0.007182
  1948.650,     0.200606,     0.025905
  1948.700,     0.208762,     0.011533
  1948.750,     0.120888,    -0.001768
  1948.800,     0.078412,     0.002764
  1948.850,    -0.063860,    -0.024980
  1948.900,    -0.182538,    -0.019378
  1948.950,    -0.295281,    -0.031937
  1949.000,    -0.408888,    -0.012264
  1949.050,    -0.451781,    -0.029839
  1949.100,    -0.527272,    -0.029740
  1949.150,    -0.471349,    -0.036938
  1949.200,    -0.373221,    -0.038184
  1949.250,    -0.354277,    -0.009029
  1949.300,    -0.214558,    -0.009810
  1949.350,    -0.112608,    -0.026459
  1949.400,    -0.156886,    -0.036055
  1949.450,    -0.073743,     0.010267
  1949.500,    -0.010224,     0.010742
  1949.550,     0.026378,    -0.025547
  1949.600,     0.183969,    -0.049220
  1949.650,     0.296563,    -0.003225
  1949.700,     0.360235,    -0.003524
  1949.750,     0.393088,    -0.019492
  1949.800,     0.494672,    -0.006184
  1949.850,     0.613786,     0.019317
  1949.900,     0.634961,     0.020427
  1949.950,     0.535218,     0.020745
  1950.000,     0.362855,     0.003722
  1950.050,     0.137457,     0.010199
  1950.100,     0.002523,     0.010780
  1950.150,    -0.342736,     0.002892
  1950.200,    -0.495118,    -0.009609
  1950.250,    -0.595633,     0.007220
  1950.300,    -0.759128,    -0.007491
  1950.350,    -0.851955,    -0.008931
  1950.400,    -0.890127,     0.006273
  1950.450,    -0.972008,    -0.034748
  1950.500,    -1.022287,    -0.033899
  1950.550,    -1.000956,    -0.036000
  1950.600,    -0.974987,    -0.047109
  1950.650,    -1.034527,    -0.036354
